1000000000,Isolated-SingleThreaded,26,-1
1000000000,Isolated-Multithreaded,17,-1
1000000000,Isolated-Coroutines,90,-1
1000000000,Returned-SingleThreaded,22,1000000000
1000000000,Returned-Multithreaded,32,1000000000
1000000000,Returned-Coroutines,27,1000000000
1000000000,Shared-SingleThreaded,48,1000000000
1000000000,Shared-Multithreaded,18,212369821
1000000000,Shared-Coroutines,76,1000000000
2000000000,Isolated-SingleThreaded,50,-1
2000000000,Isolated-Multithreaded,13,-1
2000000000,Isolated-Coroutines,43,-1
2000000000,Returned-SingleThreaded,42,2000000000
2000000000,Returned-Multithreaded,59,2000000000
2000000000,Returned-Coroutines,43,2000000000
2000000000,Shared-SingleThreaded,86,2000000000
2000000000,Shared-Multithreaded,22,494056012
2000000000,Shared-Coroutines,118,2000000000
3000000000,Isolated-SingleThreaded,1057,-1
3000000000,Isolated-Multithreaded,340,-1
3000000000,Isolated-Coroutines,64,-1
3000000000,Returned-SingleThreaded,1332,3000000000
3000000000,Returned-Multithreaded,1619,3000000000
3000000000,Returned-Coroutines,68,3000000000
3000000000,Shared-SingleThreaded,1298,3000000000
3000000000,Shared-Multithreaded,466,320119915
3000000000,Shared-Coroutines,179,3000000000
4000000000,Isolated-SingleThreaded,1688,-1
4000000000,Isolated-Multithreaded,717,-1
4000000000,Isolated-Coroutines,92,-1
4000000000,Returned-SingleThreaded,1811,4000000000
4000000000,Returned-Multithreaded,2448,4000000000
4000000000,Returned-Coroutines,89,4000000000
4000000000,Shared-SingleThreaded,2194,4000000000
4000000000,Shared-Multithreaded,724,469703247
4000000000,Shared-Coroutines,246,4000000000
5000000000,Isolated-SingleThreaded,2344,-1
5000000000,Isolated-Multithreaded,743,-1
5000000000,Isolated-Coroutines,110,-1
5000000000,Returned-SingleThreaded,2305,5000000000
5000000000,Returned-Multithreaded,2993,5000000000
5000000000,Returned-Coroutines,109,5000000000
5000000000,Shared-SingleThreaded,2599,5000000000
5000000000,Shared-Multithreaded,667,596179944
5000000000,Shared-Coroutines,294,5000000000
6000000000,Isolated-SingleThreaded,2633,-1
6000000000,Isolated-Multithreaded,793,-1
6000000000,Isolated-Coroutines,132,-1
6000000000,Returned-SingleThreaded,2714,6000000000
6000000000,Returned-Multithreaded,3578,6000000000
6000000000,Returned-Coroutines,134,6000000000
6000000000,Shared-SingleThreaded,2934,6000000000
6000000000,Shared-Multithreaded,798,600707563
6000000000,Shared-Coroutines,363,6000000000
7000000000,Isolated-SingleThreaded,3063,-1
7000000000,Isolated-Multithreaded,1087,-1
7000000000,Isolated-Coroutines,157,-1
7000000000,Returned-SingleThreaded,2970,7000000000
7000000000,Returned-Multithreaded,4235,7000000000
7000000000,Returned-Coroutines,167,7000000000
7000000000,Shared-SingleThreaded,3784,7000000000
7000000000,Shared-Multithreaded,1034,790361609
7000000000,Shared-Coroutines,422,7000000000
8000000000,Isolated-SingleThreaded,3677,-1
8000000000,Isolated-Multithreaded,1227,-1
8000000000,Isolated-Coroutines,186,-1
8000000000,Returned-SingleThreaded,3588,8000000000
8000000000,Returned-Multithreaded,4393,8000000000
8000000000,Returned-Coroutines,277,8000000000
8000000000,Shared-SingleThreaded,4145,8000000000
8000000000,Shared-Multithreaded,1305,800000000
8000000000,Shared-Coroutines,480,8000000000
9000000000,Isolated-SingleThreaded,4020,-1
9000000000,Isolated-Multithreaded,1059,-1
9000000000,Isolated-Coroutines,207,-1
9000000000,Returned-SingleThreaded,3909,9000000000
9000000000,Returned-Multithreaded,5101,9000000000
9000000000,Returned-Coroutines,213,9000000000
9000000000,Shared-SingleThreaded,4960,9000000000
9000000000,Shared-Multithreaded,1470,926340263
9000000000,Shared-Coroutines,535,9000000000
10000000000,Isolated-SingleThreaded,4405,-1
10000000000,Isolated-Multithreaded,1291,-1
10000000000,Isolated-Coroutines,218,-1
10000000000,Returned-SingleThreaded,4202,10000000000
10000000000,Returned-Multithreaded,5784,10000000000
10000000000,Returned-Coroutines,240,10000000000
10000000000,Shared-SingleThreaded,5049,10000000000
10000000000,Shared-Multithreaded,1418,1026361890
10000000000,Shared-Coroutines,582,10000000000
