1000000000,Isolated-SingleThreaded,24,-1
1000000000,Isolated-Multithreaded,41,-1
1000000000,Isolated-Coroutines,189,-1
1000000000,Returned-SingleThreaded,21,1000000000
1000000000,Returned-Multithreaded,28,1000000000
1000000000,Returned-Coroutines,54,1000000000
1000000000,Shared-SingleThreaded,46,1000000000
1000000000,Shared-Multithreaded,53,200084505
1000000000,Shared-Coroutines,97,1000000000
2000000000,Isolated-SingleThreaded,41,-1
2000000000,Isolated-Multithreaded,63,-1
2000000000,Isolated-Coroutines,45,-1
2000000000,Returned-SingleThreaded,53,2000000000
2000000000,Returned-Multithreaded,105,2000000000
2000000000,Returned-Coroutines,43,2000000000
2000000000,Shared-SingleThreaded,85,2000000000
2000000000,Shared-Multithreaded,71,400000012
2000000000,Shared-Coroutines,142,2000000000
3000000000,Isolated-SingleThreaded,1057,-1
3000000000,Isolated-Multithreaded,1513,-1
3000000000,Isolated-Coroutines,90,-1
3000000000,Returned-SingleThreaded,1260,3000000000
3000000000,Returned-Multithreaded,2731,3000000000
3000000000,Returned-Coroutines,64,3000000000
3000000000,Shared-SingleThreaded,1181,3000000000
3000000000,Shared-Multithreaded,1673,403527121
3000000000,Shared-Coroutines,198,3000000000
4000000000,Isolated-SingleThreaded,1642,-1
4000000000,Isolated-Multithreaded,2041,-1
4000000000,Isolated-Coroutines,86,-1
4000000000,Returned-SingleThreaded,1652,4000000000
4000000000,Returned-Multithreaded,3740,4000000000
4000000000,Returned-Coroutines,83,4000000000
4000000000,Shared-SingleThreaded,1875,4000000000
4000000000,Shared-Multithreaded,2270,486433679
4000000000,Shared-Coroutines,238,4000000000
5000000000,Isolated-SingleThreaded,2059,-1
5000000000,Isolated-Multithreaded,2521,-1
5000000000,Isolated-Coroutines,139,-1
5000000000,Returned-SingleThreaded,2063,5000000000
5000000000,Returned-Multithreaded,4679,5000000000
5000000000,Returned-Coroutines,104,5000000000
5000000000,Shared-SingleThreaded,2366,5000000000
5000000000,Shared-Multithreaded,2937,578527085
5000000000,Shared-Coroutines,304,5000000000
6000000000,Isolated-SingleThreaded,2474,-1
6000000000,Isolated-Multithreaded,3107,-1
6000000000,Isolated-Coroutines,135,-1
6000000000,Returned-SingleThreaded,2468,6000000000
6000000000,Returned-Multithreaded,5535,6000000000
6000000000,Returned-Coroutines,132,6000000000
6000000000,Shared-SingleThreaded,2828,6000000000
6000000000,Shared-Multithreaded,3627,623212831
6000000000,Shared-Coroutines,338,6000000000
7000000000,Isolated-SingleThreaded,2898,-1
7000000000,Isolated-Multithreaded,3571,-1
7000000000,Isolated-Coroutines,189,-1
7000000000,Returned-SingleThreaded,2876,7000000000
7000000000,Returned-Multithreaded,6448,7000000000
7000000000,Returned-Coroutines,148,7000000000
7000000000,Shared-SingleThreaded,3287,7000000000
7000000000,Shared-Multithreaded,4043,768324949
7000000000,Shared-Coroutines,366,7000000000
8000000000,Isolated-SingleThreaded,3289,-1
8000000000,Isolated-Multithreaded,4134,-1
8000000000,Isolated-Coroutines,193,-1
8000000000,Returned-SingleThreaded,3340,8000000000
8000000000,Returned-Multithreaded,7836,8000000000
8000000000,Returned-Coroutines,168,8000000000
8000000000,Shared-SingleThreaded,3775,8000000000
8000000000,Shared-Multithreaded,5386,837977460
8000000000,Shared-Coroutines,399,8000000000
9000000000,Isolated-SingleThreaded,3702,-1
9000000000,Isolated-Multithreaded,5111,-1
9000000000,Isolated-Coroutines,218,-1
9000000000,Returned-SingleThreaded,3699,9000000000
9000000000,Returned-Multithreaded,8623,9000000000
9000000000,Returned-Coroutines,190,9000000000
9000000000,Shared-SingleThreaded,4422,9000000000
9000000000,Shared-Multithreaded,6032,966693939
9000000000,Shared-Coroutines,483,9000000000
10000000000,Isolated-SingleThreaded,4327,-1
10000000000,Isolated-Multithreaded,5781,-1
10000000000,Isolated-Coroutines,208,-1
10000000000,Returned-SingleThreaded,4188,10000000000
10000000000,Returned-Multithreaded,9905,10000000000
10000000000,Returned-Coroutines,212,10000000000
10000000000,Shared-SingleThreaded,4731,10000000000
10000000000,Shared-Multithreaded,6458,1001199160
10000000000,Shared-Coroutines,536,10000000000
