1000000000,Isolated1-SingleThreaded,25,-1
1000000000,Isolated1-Multithreaded,66,-1
1000000000,Isolated1-Coroutines,148,-1
2000000000,Isolated1-SingleThreaded,76,-1
2000000000,Isolated1-Multithreaded,11,-1
2000000000,Isolated1-Coroutines,90,-1
3000000000,Isolated1-SingleThreaded,1055,-1
3000000000,Isolated1-Multithreaded,1529,-1
3000000000,Isolated1-Coroutines,106,-1
4000000000,Isolated1-SingleThreaded,1663,-1
4000000000,Isolated1-Multithreaded,2227,-1
4000000000,Isolated1-Coroutines,126,-1
5000000000,Isolated1-SingleThreaded,2086,-1
5000000000,Isolated1-Multithreaded,2494,-1
5000000000,Isolated1-Coroutines,152,-1
6000000000,Isolated1-SingleThreaded,2498,-1
6000000000,Isolated1-Multithreaded,2960,-1
6000000000,Isolated1-Coroutines,195,-1
7000000000,Isolated1-SingleThreaded,2921,-1
7000000000,Isolated1-Multithreaded,3565,-1
7000000000,Isolated1-Coroutines,186,-1
8000000000,Isolated1-SingleThreaded,3367,-1
8000000000,Isolated1-Multithreaded,4059,-1
8000000000,Isolated1-Coroutines,205,-1
9000000000,Isolated1-SingleThreaded,3738,-1
9000000000,Isolated1-Multithreaded,4672,-1
9000000000,Isolated1-Coroutines,249,-1
10000000000,Isolated1-SingleThreaded,4162,-1
10000000000,Isolated1-Multithreaded,5069,-1
10000000000,Isolated1-Coroutines,240,-1
1000000000,Isolated4-SingleThreaded,26,-1
1000000000,Isolated4-Multithreaded,36,-1
1000000000,Isolated4-Coroutines,107,-1
2000000000,Isolated4-SingleThreaded,44,-1
2000000000,Isolated4-Multithreaded,15,-1
2000000000,Isolated4-Coroutines,47,-1
3000000000,Isolated4-SingleThreaded,1079,-1
3000000000,Isolated4-Multithreaded,450,-1
3000000000,Isolated4-Coroutines,65,-1
4000000000,Isolated4-SingleThreaded,1650,-1
4000000000,Isolated4-Multithreaded,587,-1
4000000000,Isolated4-Coroutines,89,-1
5000000000,Isolated4-SingleThreaded,2123,-1
5000000000,Isolated4-Multithreaded,751,-1
5000000000,Isolated4-Coroutines,112,-1
6000000000,Isolated4-SingleThreaded,2542,-1
6000000000,Isolated4-Multithreaded,898,-1
6000000000,Isolated4-Coroutines,129,-1
7000000000,Isolated4-SingleThreaded,2882,-1
7000000000,Isolated4-Multithreaded,1005,-1
7000000000,Isolated4-Coroutines,150,-1
8000000000,Isolated4-SingleThreaded,3364,-1
8000000000,Isolated4-Multithreaded,1122,-1
8000000000,Isolated4-Coroutines,169,-1
9000000000,Isolated4-SingleThreaded,3716,-1
9000000000,Isolated4-Multithreaded,1353,-1
9000000000,Isolated4-Coroutines,196,-1
10000000000,Isolated4-SingleThreaded,4288,-1
10000000000,Isolated4-Multithreaded,1479,-1
10000000000,Isolated4-Coroutines,214,-1
