1000000000,Returned-SingleThreaded-4,25,1000000000
1000000000,Returned-Multithreaded-4,40,1000000000
1000000000,Returned-CoroutinesDefault-4,57,1000000000
1000000000,Returned-CoroutinesIO-4,17,1000000000
1000000000,Returned-CoroutinesST-4,28,1000000000
2000000000,Returned-SingleThreaded-4,42,2000000000
2000000000,Returned-Multithreaded-4,57,2000000000
2000000000,Returned-CoroutinesDefault-4,49,2000000000
2000000000,Returned-CoroutinesIO-4,41,2000000000
2000000000,Returned-CoroutinesST-4,52,2000000000
3000000000,Returned-SingleThreaded-4,1149,3000000000
3000000000,Returned-Multithreaded-4,1705,3000000000
3000000000,Returned-CoroutinesDefault-4,1241,3000000000
3000000000,Returned-CoroutinesIO-4,391,3000000000
3000000000,Returned-CoroutinesST-4,1248,3000000000
4000000000,Returned-SingleThreaded-4,1679,4000000000
4000000000,Returned-Multithreaded-4,2147,4000000000
4000000000,Returned-CoroutinesDefault-4,1643,4000000000
4000000000,Returned-CoroutinesIO-4,522,4000000000
4000000000,Returned-CoroutinesST-4,1728,4000000000
5000000000,Returned-SingleThreaded-4,2055,5000000000
5000000000,Returned-Multithreaded-4,2657,5000000000
5000000000,Returned-CoroutinesDefault-4,2053,5000000000
5000000000,Returned-CoroutinesIO-4,655,5000000000
5000000000,Returned-CoroutinesST-4,2034,5000000000
6000000000,Returned-SingleThreaded-4,2448,6000000000
6000000000,Returned-Multithreaded-4,3240,6000000000
6000000000,Returned-CoroutinesDefault-4,2538,6000000000
6000000000,Returned-CoroutinesIO-4,800,6000000000
6000000000,Returned-CoroutinesST-4,2560,6000000000
7000000000,Returned-SingleThreaded-4,2914,7000000000
7000000000,Returned-Multithreaded-4,3871,7000000000
7000000000,Returned-CoroutinesDefault-4,2911,7000000000
7000000000,Returned-CoroutinesIO-4,963,7000000000
7000000000,Returned-CoroutinesST-4,2930,7000000000
8000000000,Returned-SingleThreaded-4,3318,8000000000
8000000000,Returned-Multithreaded-4,4452,8000000000
8000000000,Returned-CoroutinesDefault-4,3399,8000000000
8000000000,Returned-CoroutinesIO-4,1040,8000000000
8000000000,Returned-CoroutinesST-4,3300,8000000000
9000000000,Returned-SingleThreaded-4,3695,9000000000
9000000000,Returned-Multithreaded-4,4909,9000000000
9000000000,Returned-CoroutinesDefault-4,3702,9000000000
9000000000,Returned-CoroutinesIO-4,1188,9000000000
9000000000,Returned-CoroutinesST-4,3782,9000000000
10000000000,Returned-SingleThreaded-4,4244,10000000000
10000000000,Returned-Multithreaded-4,5400,10000000000
10000000000,Returned-CoroutinesDefault-4,4113,10000000000
10000000000,Returned-CoroutinesIO-4,1246,10000000000
10000000000,Returned-CoroutinesST-4,4086,10000000000
