1000000000,Isolated-SingleThreaded,26,-1
1000000000,Isolated-Multithreaded,21,-1
1000000000,Isolated-Coroutines,89,-1
1000000000,Returned-SingleThreaded,21,1000000000
1000000000,Returned-Multithreaded,27,1000000000
1000000000,Returned-Coroutines,24,1000000000
1000000000,Shared-SingleThreaded,46,1000000000
1000000000,Shared-Multithreaded,17,242434369
1000000000,Shared-Coroutines,65,1000000000
2000000000,Isolated-SingleThreaded,42,-1
2000000000,Isolated-Multithreaded,16,-1
2000000000,Isolated-Coroutines,45,-1
2000000000,Returned-SingleThreaded,42,2000000000
2000000000,Returned-Multithreaded,53,2000000000
2000000000,Returned-Coroutines,44,2000000000
2000000000,Shared-SingleThreaded,86,2000000000
2000000000,Shared-Multithreaded,22,413440006
2000000000,Shared-Coroutines,115,2000000000
3000000000,Isolated-SingleThreaded,1055,-1
3000000000,Isolated-Multithreaded,427,-1
3000000000,Isolated-Coroutines,66,-1
3000000000,Returned-SingleThreaded,1228,3000000000
3000000000,Returned-Multithreaded,1850,3000000000
3000000000,Returned-Coroutines,109,3000000000
3000000000,Shared-SingleThreaded,1891,3000000000
3000000000,Shared-Multithreaded,787,328318236
3000000000,Shared-Coroutines,261,3000000000
4000000000,Isolated-SingleThreaded,1749,-1
4000000000,Isolated-Multithreaded,593,-1
4000000000,Isolated-Coroutines,86,-1
4000000000,Returned-SingleThreaded,1641,4000000000
4000000000,Returned-Multithreaded,2284,4000000000
4000000000,Returned-Coroutines,88,4000000000
4000000000,Shared-SingleThreaded,1922,4000000000
4000000000,Shared-Multithreaded,753,452583869
4000000000,Shared-Coroutines,235,4000000000
5000000000,Isolated-SingleThreaded,2061,-1
5000000000,Isolated-Multithreaded,738,-1
5000000000,Isolated-Coroutines,108,-1
5000000000,Returned-SingleThreaded,2056,5000000000
5000000000,Returned-Multithreaded,2781,5000000000
5000000000,Returned-Coroutines,110,5000000000
5000000000,Shared-SingleThreaded,2374,5000000000
5000000000,Shared-Multithreaded,778,529427785
5000000000,Shared-Coroutines,307,5000000000
6000000000,Isolated-SingleThreaded,2467,-1
6000000000,Isolated-Multithreaded,892,-1
6000000000,Isolated-Coroutines,127,-1
6000000000,Returned-SingleThreaded,2475,6000000000
6000000000,Returned-Multithreaded,3337,6000000000
6000000000,Returned-Coroutines,129,6000000000
6000000000,Shared-SingleThreaded,2813,6000000000
6000000000,Shared-Multithreaded,952,700639087
6000000000,Shared-Coroutines,360,6000000000
7000000000,Isolated-SingleThreaded,2875,-1
7000000000,Isolated-Multithreaded,1008,-1
7000000000,Isolated-Coroutines,150,-1
7000000000,Returned-SingleThreaded,2881,7000000000
7000000000,Returned-Multithreaded,3863,7000000000
7000000000,Returned-Coroutines,148,7000000000
7000000000,Shared-SingleThreaded,3319,7000000000
7000000000,Shared-Multithreaded,1262,749415002
7000000000,Shared-Coroutines,401,7000000000
8000000000,Isolated-SingleThreaded,3301,-1
8000000000,Isolated-Multithreaded,1196,-1
8000000000,Isolated-Coroutines,170,-1
8000000000,Returned-SingleThreaded,3291,8000000000
8000000000,Returned-Multithreaded,4476,8000000000
8000000000,Returned-Coroutines,169,8000000000
8000000000,Shared-SingleThreaded,3821,8000000000
8000000000,Shared-Multithreaded,1416,822179349
8000000000,Shared-Coroutines,471,8000000000
9000000000,Isolated-SingleThreaded,3788,-1
9000000000,Isolated-Multithreaded,1416,-1
9000000000,Isolated-Coroutines,192,-1
9000000000,Returned-SingleThreaded,3724,9000000000
9000000000,Returned-Multithreaded,5112,9000000000
9000000000,Returned-Coroutines,194,9000000000
9000000000,Shared-SingleThreaded,4227,9000000000
9000000000,Shared-Multithreaded,1532,900781610
9000000000,Shared-Coroutines,557,9000000000
10000000000,Isolated-SingleThreaded,4119,-1
10000000000,Isolated-Multithreaded,1537,-1
10000000000,Isolated-Coroutines,213,-1
10000000000,Returned-SingleThreaded,4250,10000000000
10000000000,Returned-Multithreaded,5594,10000000000
10000000000,Returned-Coroutines,211,10000000000
10000000000,Shared-SingleThreaded,4696,10000000000
10000000000,Shared-Multithreaded,1654,1042711286
10000000000,Shared-Coroutines,574,10000000000
